Zip_Code,Average Income,Total households
07753,80365,1886.732844
07757,101124,897.7571709
07758,137128,102.9245173
07760,164625.5,306.7049252
07762,103658,402.9134308
07764,101849,754.1909083
07801,76840.5,2066.610616
07803,85460,784.6233827
07823,67493,199.1249931
07825,103456,186.7823904
07826,72336,153.5576507
07828,119379,168.219655
07830,165370,135.0858617
07834,93631,229.2890847
07836,99713,350.2031782
07838,85208,1150.326606
07839,88484,119.8917787
07840,79758,145.0940752
07843,98921.5,371.4782219
07844,100525,284.9128805
07849,89898.5,528.8634642
07851,88196,333.1460194
07853,145893.5,445.32738
07860,120888.6667,553.0870848
07866,81034,369.2451093
07869,163904,529.8136253
07871,149641,118.2202912
07874,114511,153.6519456
07875,79981,170.7290825
07882,86097.5,1576.821701
07901,159963,117.8202464
07920,113895,1420.122594
07922,156657,111.7557211
07924,134879,864.7399286
07928,146932.5,283.9768392
07930,113362,233.1847533
07940,128933.5,476.7238063
07946,123103,211.2849894
07950,105099,867.4796398
07960,132833.25,1367.411645
07974,137386,200.9824465
07981,127535.5,681.5149436
08003,128072.3333,991.7786881
08004,79064.5,631.0679787
08005,90098.5,1727.874871
08008,0,0
08009,89152,2337.513558
08010,91791,155.8200811
08012,85308.66667,638.132247
08015,66416,455.3727836
08019,79895,440.9426155
08021,56962.8,4018.541465
08028,85592.33333,1335.002231
08029,55767,1240.787534
08030,71858,650.0334272
08031,65010,296.7861288
08033,158768,1609.836317
08034,105140.75,2245.687321
08035,112693,154.4917972
08036,130359,282.5807212
08037,82032,229.9595102
08043,105380,3078.448209
08046,76603.75,1451.784222
08050,98119,435.3316357
08052,52921.5,907.9407127
08053,91551.66667,1259.552846
08054,108724.5,1862.641321
08055,110167.3333,774.3077754
08056,121251,456.1653436
08057,129973,963.9318151
08059,94124,127.1247392
08060,76734.5,1276.07494
08063,77349,760.1923261
08065,96638,369.2741263
08066,29229,128.0984939
08068,76594,318.8189801
08069,71633,395.4196962
08070,70674,2806.42653
08071,93342.5,918.6570446
08072,75313,391.9455197
08075,61733.33333,1051.051176
08077,94544,231.1578613
08078,55350,241.7241333
08079,26261.5,451.1163841
08080,101991.8,863.7915784
08081,74205,1424.869981
08083,70705.5,801.6587621
08084,75281.66667,1453.62277
08085,84951,333.5819768
08087,58794.5,2797.268626
08088,84196,1281.527774
08093,65101,388.4775091
08094,81062.6,2222.482665
08096,61348.33333,2036.526979
08102,30797,493.4273939
08103,33925.75,2733.451324
08104,37414,314.4490738
08105,57262.66667,656.7766035
08106,89741,163.2940353
08107,67385.5,508.5753089
08108,108676.6667,1222.215236
08109,73292.33333,1019.7407
08201,82679.5,2142.969637
08202,98199.5,461.9716983
08203,90177.5,1036.917155
08204,64910,825.0297205
08205,75022,435.7474304
08210,71425.5,390.3131024
08215,61898,330.9196822
08217,80252,186.4184001
08221,103676,239.4187253
08223,72024.5,390.783915
08225,63763,138.4278951
08226,112218,143.0240711
08232,61508.5,704.3414879
08234,83644,2151.659111
08244,58700,482.3160627
08247,103736,198.1558134
08251,57646.5,1212.115089
08260,48952,2331.035861
08270,72986,413.1113381
08302,60163.33333,926.5542977
08312,86719,141.9626811
08314,0,0
08318,80261,237.4186602
08323,80564,269.7480062
08330,92791,361.2167904
08332,66666,2285.950256
08341,59274.5,1469.463249
08343,85066,316.7834146
08344,81965,204.8557775
08349,68118,422.782733
08360,68591,2312.320746
08361,98474,286.5529953
08401,52795.2,2094.179095
08402,117957,226.4875911
08406,77052,131.3596739
08505,85749.33333,1556.500095
08520,98856.66667,1250.243082
08527,93717.2,3017.526346
08533,102962,303.8094953
08534,143985,64.1598091
08536,118805,1878.317651
08540,154159.75,1156.140875
08550,139539,198.452119
08551,121976,910.3975506
08554,86753,190.3521524
08555,125960,241.3767345
08557,100120,89.76102731
08609,42425.33333,771.4696077
08610,48647,2092.683533
08611,47954.33333,1548.512846
08618,56094.6,1936.588521
08619,66704,1023.785495
08625,91432,758.5828274
08638,80819.33333,963.3720718
08641,62484,711.971637
08648,72887,1088.554929
08690,108172,215.4522471
08691,102435,137.5223768
08701,43782,2044.860006
08721,113761.5,323.1056275
08722,87354,1990.165075
08723,72524.6,2696.630646
08724,93706.75,1459.87772
08730,135838.5,675.8109008
08732,69263.5,691.6677009
08733,76800,214.856883
08734,75956,543.5453027
08736,110852,843.2047604
08740,73310,419.9745938
08741,100817,125.3897078
08742,107966.6667,658.3885634
08750,101032,793.3917468
08751,36079,260.9230042
08753,85247.14286,2261.497802
08757,48036,2598.202635
08758,47504,468.5381417
08759,40302,7411.170386
08805,60641,294.6567226
08807,120626,1317.696256
08810,151913,216.4471411
08812,120009,627.4160357
08816,102974.4,2642.500873
08817,84668.66667,1076.692605
08820,135312.25,501.1527985
08822,129621,202.4882311
08824,115882.6667,1380.473172
08827,113227,128.3580199
08829,110221,177.9842229
08830,91244.66667,1077.526895
08831,112703.3333,993.3807544
08833,132461,180.4451885
08835,72918,360.9181392
08837,112854,179.9552705
08840,134666.5,544.2482052
08844,115693.75,1929.542507
08850,91477.5,1081.793027
08854,99771.75,1170.979066
08857,73734,603.7007044
08859,88510.8,1431.969639
08861,68361.66667,2229.088303
08863,85138.33333,3315.498198
08865,76591.25,463.2725616
08867,88760,196.687029
08868,119500,437.5052709
08869,77418,689.2318098
08872,110792,253.6804083
08873,99006.71429,3435.437068
08876,58279,325.8812648
08879,76955.5,1452.682455
08882,68505.5,791.9347552
08884,87362,649.1336411
08887,86594,161.7880075
08901,86107.5,1213.783918
08902,70809,1158.965742
08904,102411,117.1573233
10001,52434,588.6541125
10002,67180.14286,2638.884273
10003,124968.5,1519.946099
10004,31987.75,1353.82119
10009,71678,2525.565755
10010,116260.6667,1257.342376
10011,120292.7143,2529.69673
10013,113722.5,489.198014
10014,73680,1590.797776
10016,105939.5,871.3680364
10019,101993.2,4414.083003
10021,116210.1111,2652.479637
10022,19366,892.7984165
10023,142738.25,1210.028978
10024,125444.3333,3000.35858
10025,88185.2,6339.723366
10026,61364.66667,1526.187156
10027,61498.75,4070.725549
10028,129933.6667,1122.940347
10029,59196.2,2138.094231
10030,64219.25,2504.003216
10031,36583.33333,2285.545134
10032,46562.25,2798.099363
10033,61634.66667,2188.902878
10034,69451.66667,947.6720349
10035,50951.8,1798.850363
10036,91929.8,1800.580249
10037,71785.5,1031.040021
10038,96601.33333,1964.444523
10039,16964.5,570.3677128
10040,70193,1709.687279
10044,108382,375.4736557
10065,139497,1030.074342
10128,132739.8333,3148.083689
10282,83620.5,821.6992395
10301,62695.125,2061.554862
10302,72695,1326.136181
10303,59998,138.9959198
10304,64009,573.4668749
10305,97842,496.9470673
10306,85229.4,901.9444355
10307,98738.33333,1434.014876
10308,58067,1576.943872
10309,99252.5,644.6471877
10310,70016,1068.526422
10312,96068.16667,2388.743614
10314,95370.71429,1898.055337
10451,27488,213.0509973
10452,39868.33333,4048.161213
10453,29422.22222,3545.120378
10454,37075.5,1624.620094
10455,30656.8,2784.030333
10456,31648.71429,6901.467834
10457,37226.9,3968.50873
10458,39034.5,2737.991624
10459,34117.5,2130.458368
10460,32512.14286,4096.01251
10461,77453.5,1494.592312
10462,57970.33333,5318.296968
10463,77323.5,2718.266416
10465,82987.8,1215.480831
10466,56142.33333,3705.304321
10467,47526.44444,3057.270717
10468,41640.8,1683.614334
10469,60182.33333,2670.311342
10470,72787.33333,1238.904104
10471,91368,939.2768324
10472,39958.88889,4518.608174
10473,39515.66667,4845.386153
10474,26307.33333,635.7306273
10475,31949.5,2397.134928
10502,150582.3333,916.8007675
10507,54908,61.49268197
10509,113101,325.1705059
10511,87309,489.6450273
10512,106952.5,361.105492
10514,146870,124.4218054
10516,115013,98.82789531
10517,98626,382.2421625
10523,122366.5,672.5052739
10528,113607,98.22070456
10533,137888,128.7901437
10538,128665,176.4186228
10540,123184,445.8661333
10541,108712.3333,2037.040424
10543,97258.33333,1444.914084
10550,60942,2370.868902
10552,62636,686.8711636
10553,48547,235.8908378
10560,137645,77.65930153
10562,112648.5,1286.168486
10566,69229.33333,1254.719211
10570,118072,128.3198186
10573,96445,1048.348388
10576,161993,146.3247664
10579,114228,170.9532767
10580,176084,51.85881327
10583,149805.6,565.1472913
10588,119859,275.7515033
10590,135718.5,631.0590966
10591,123584,239.4498981
10594,158331,412.2320955
10598,150575,363.0955965
10603,110290.5,453.4722087
10604,90748,849.0343193
10605,145255.6667,585.6474724
10607,115410,374.272907
10701,61004.66667,584.0917367
10703,78242.5,1094.062765
10704,96247.6,1373.442226
10705,87636,1781.43623
10706,96713,176.8579286
10707,167238,116.6576467
10708,147875.3333,882.6291751
10709,95673,1217.056496
10710,66496.66667,1013.243681
10801,101101,1468.956564
10803,190909,80.05467889
10804,150034,107.7941981
10805,67407,1839.626605
10901,105996.2,3011.916883
10913,121606.6667,1192.647936
10919,102332.5,896.064486
10920,117335,121.7237683
10921,102131,592.0238803
10923,104722,238.6183771
10924,118828,89.8226092
10927,58783.5,1068.693536
10928,113324,493.6175028
10940,72784,2363.50892
10950,88621.4,1606.705383
10952,81902.5,2766.25759
10954,56338,523.5265331
10956,128390.3333,1045.893966
10960,107116,1599.608628
10963,81998.5,178.0198587
10965,102871,255.1812883
10968,108313.5,406.9062192
10973,102148,159.2545161
10977,56926.33333,3082.849739
10980,130934,230.4843434
10984,112235,155.2861461
10990,57006.5,225.4257206
10992,116318,425.3689961
11001,83430,117.959402
11003,113529.75,1082.153569
11004,98971.33333,304.3799212
11010,104158,948.1161408
11020,109163.5,833.0645614
11023,148313,65.12799161
11024,144451,106.5239578
11030,158429.3333,272.4441778
11040,117483.25,1074.054466
11050,86995.75,1542.247211
11096,61577,1812.045317
11101,71732,2133.622136
11102,81080.33333,1340.221537
11103,84060,902.1259854
11104,76671,551.6092036
11105,81335.33333,2374.859965
11106,58780.875,2897.04899
11109,132649,1231.710314
11201,113290.4,1248.836753
11203,59239.8125,7515.764315
11204,62588.93333,5156.801786
11205,70785.25,4015.350609
11206,55109.84615,8108.300713
11207,42865.33333,5531.756736
11208,53810.18182,4021.564013
11209,71104.5,4600.076903
11210,81413.81818,3668.41018
11211,79948.36364,6189.299426
11212,42926.55556,3696.741674
11213,41275.5,1970.513568
11214,41648.8,2127.824835
11215,112998.7143,1133.013453
11216,68388.85714,2475.632883
11217,86329.5,3048.379998
11218,75578.8,1462.980498
11219,50552.33333,4048.486427
11220,53608.28571,2920.028733
11221,53633,3096.361677
11222,96769.2,995.0715995
11223,55515.25,1152.806492
11224,50343.57143,1522.525771
11225,54482,1585.823824
11226,65949.875,3435.255573
11228,88633.72727,3322.723312
11229,70588.16667,2249.021577
11230,59618.66667,1194.176102
11231,119409.3333,883.2652785
11232,48480,669.240675
11233,55428.5,2998.879377
11234,102872.4545,1524.106364
11235,63417.07692,5432.693847
11236,81250.25,2628.18842
11237,59373.75,857.0216235
11238,73946,2173.492587
11239,35440,450.1070271
11354,58716.5,3086.577193
11355,56565,3751.922964
11356,51940,1409.702381
11357,84329.75,935.5749423
11358,85427.33333,2145.845565
11360,84057,413.6533688
11361,70821.42857,1140.997161
11362,87208.5,371.2767593
11363,78322,281.552925
11364,135603.5,153.1874926
11365,98521,871.113178
11366,74228,515.3388931
11367,59297.33333,1408.982143
11368,55162.6,4408.110167
11369,73509.16667,1823.959496
11372,56443.33333,5077.181548
11373,64898.55556,4395.532512
11374,70086.4,1416.954977
11375,101185.5,2254.474047
11377,66751.93333,8038.74404
11378,69171.33333,749.4267044
11379,78277.75,685.251146
11385,67495.81818,4004.844678
11411,92669.66667,458.631469
11412,77902,542.5711904
11413,80592.2,816.3355648
11414,95806,125.4921354
11415,91190.25,1190.625533
11416,69080.5,358.212572
11417,73405.8,1485.623008
11418,77196.83333,1754.328939
11419,72499,666.7935704
11420,74277.33333,2090.4159
11421,87494.5,620.0316245
11422,103247.5,1307.426449
11423,82400.6,917.7874283
11426,71496,128.2222316
11427,78405,551.9368674
11428,75560,1263.377767
11432,76641.66667,544.373826
11433,58965.5,1218.001666
11434,75312.25,1121.677261
11435,74711.5,1190.034725
11436,67715,1031.905343
11501,104235,994.5639109
11507,181057,84.78944978
11510,98643,1199.421699
11516,140511,84.42422681
11518,131863.5,236.7121327
11520,89284.66667,1735.090147
11530,137485.75,845.8444657
11542,92934.5,371.8802668
11545,145974,108.1918917
11548,104489,749.0825315
11550,112006.1111,2655.617774
11552,106941.3333,3109.630865
11553,102260.3333,190.0854919
11554,87598,2395.277766
11557,142777.75,967.823107
11558,110516,289.377702
11561,99089,1238.541569
11563,92134.5,1019.333969
11565,116113,350.8485866
11566,115988,203.0518185
11568,134755.5,242.947281
11570,107972.5,611.2027131
11572,119904.6667,376.9397482
11575,82338,2297.579779
11579,71689,1709.045869
11580,115337.5,1265.435246
11581,122001.6667,964.8296406
11590,88471.2,2564.452324
11596,109379,202.3895454
11691,33711.14286,3209.5216
11692,84274.5,1040.969654
11693,24217,362.6849265
11694,107634,439.1709063
11701,93164.66667,1555.954663
11702,113996,636.5194034
11703,93256,216.821383
11704,96767.33333,560.7341596
11705,101016,742.2785463
11706,90761.75,1198.920189
11709,120921,562.7566555
11710,116515.5,3986.112604
11714,118079,756.7525986
11715,90711,169.5216862
11716,112217,233.2205532
11717,81673.5,1533.188508
11719,109603,179.8182294
11720,111347,774.5693162
11722,76052,940.2529758
11724,156563,89.35766152
11725,118461.3333,580.7608199
11726,83005,3949.052896
11727,100813,264.6153121
11729,103292,779.7505016
11730,101259,871.8354306
11731,115257.5,881.4717799
11732,113199,123.5902852
11733,117545.8,445.1546572
11735,103978.3333,1086.837649
11738,124185,145.9822194
11740,102766,1929.754642
11741,108339,1057.38682
11742,105422,138.0187681
11743,145011.5,601.7360588
11746,124231.2857,1705.413252
11747,128026.6667,605.1756861
11749,108293,163.4537604
11751,115139.5,781.4241571
11752,100513,668.5850824
11753,148568.3333,675.379487
11754,115443,880.7616678
11755,121167,255.0715571
11756,100821.8333,1308.841665
11757,88108.2,5390.900857
11758,110443.6667,3445.239822
11762,122882,2653.286982
11763,127156.5,217.5434087
11764,119979.5,1067.763082
11766,154709,59.02600653
11767,115920,245.5457501
11768,130129.5,2128.109261
11769,126385,165.1206867
11770,109792,122.5936918
11771,145435,152.2532836
11772,89177.2,2517.950791
11776,103109,1424.663388
11777,141238,132.3862289
11778,103671.5,405.5399838
11779,89866.66667,1294.992274
11780,140932,143.7878461
11783,124196.5,263.94771
11784,77438,2593.951516
11786,128006,563.7889224
11787,135045,211.9794404
11788,133645.5,502.4869441
11791,149357,143.3857465
11792,127693,212.9788396
11793,139654.3333,780.8372043
11795,126628.5,583.0564746
11796,140202,160.6550132
11801,106777.8,1444.144022
11803,117065,535.2987217
11901,91750.5,467.0803887
11930,117900,58.09557722
11932,124033.5,530.9296899
11933,94753,230.7167306
11934,97272,203.9222931
11937,127841,100.8592652
11940,83554,323.4493371
11944,100363,194.9186589
11949,100244,212.7203037
11951,54046,340.6576406
11952,98059,336.1452512
11953,82828,587.7900978
11954,85303,834.779448
11959,83855,178.9565195
11960,98036,152.8943985
11963,114565.6667,1212.062409
11964,120352,383.6073922
11967,90024,1202.281717
11968,89064.5,771.1666
12010,63133,2216.802111
12015,64586,994.7551093
12019,102028.6667,652.2778515
12020,78689.5,1106.671164
12025,65152,596.7044896
12029,85317,307.5519282
12032,62519,154.9961329
12037,114504,117.7263274
12043,61267,2718.453425
12045,99090,136.2273318
12047,89569,506.6669476
12051,69322.5,876.5258503
12053,82484,228.218445
12054,89836,1455.848844
12065,91054,595.9343384
12068,58493,399.1525056
12078,53253.66667,4742.85573
12083,66160,916.1056788
